n=41

l0,0=0,86,88,96,95,93,93,91,91,96,94,92,89,94,67,86,78,0,0,0,0,0,0,0,0,15,0,83,54,0,0,0,0,0,0,0,0,0,0,0,0
l1,0=64,0,91,96,55,93,96,87,76,96,58,93,68,91,83,82,45,9,0,0,0,0,0,0,0,41,0,45,28,0,0,0,0,0,0,0,0,6,0,0,0
l2,0=94,91,0,93,95,91,96,91,91,96,94,94,0,96,81,0,81,62,0,0,0,0,2,41,0,33,0,59,41,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=86,92,83,0,95,87,96,87,72,96,62,86,82,91,83,0,51,2,0,0,0,0,0,0,0,57,0,81,57,0,0,0,0,0,0,0,0,0,0,0,0
l4,0=92,25,83,96,0,93,94,90,87,54,57,88,83,91,23,72,0,0,0,0,0,0,0,0,0,80,0,54,49,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=94,88,83,87,95,0,96,87,77,74,94,84,78,91,82,81,0,39,0,0,0,0,0,0,0,72,0,53,28,0,0,0,0,0,0,0,0,33,0,0,0
l6,0=94,91,91,95,95,91,0,94,92,96,94,94,94,96,78,91,90,48,0,51,46,21,24,50,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,0=93,72,87,80,95,87,96,0,92,96,94,94,95,96,45,74,18,49,43,0,30,17,26,37,0,27,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
l8,0=55,54,40,0,86,86,92,91,0,58,94,53,87,96,87,91,87,57,26,39,50,25,50,58,75,27,0,47,27,0,0,0,0,0,0,0,0,0,0,16,1
l9,0=89,88,89,72,63,91,96,94,91,0,94,94,92,96,81,0,86,52,27,7,0,22,0,48,67,17,0,14,6,0,0,0,0,0,0,0,0,0,0,1,0
l10,0=83,87,81,51,74,88,92,91,92,96,0,94,92,96,86,91,87,89,0,0,15,20,28,66,70,21,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0
l11,0=57,91,91,3,93,78,95,94,70,96,94,0,93,96,86,91,53,54,44,5,53,0,30,0,0,44,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0
l12,0=22,12,0,13,47,64,55,87,68,34,37,80,0,95,88,97,91,99,0,18,31,24,29,43,77,82,0,60,19,0,24,0,0,0,0,0,0,73,15,44,28
l13,0=7,27,14,37,11,62,86,44,67,22,33,76,93,87,0,91,56,57,0,0,22,26,7,53,11,81,41,64,31,0,72,0,3,0,0,32,82,85,28,50,20
l14,0=17,18,0,0,46,76,88,82,81,0,47,88,97,96,88,0,93,100,53,1,30,32,29,54,76,88,25,54,22,0,0,76,0,0,0,0,0,72,25,40,35
l15,0=11,17,30,17,0,2,84,16,76,30,36,59,95,79,88,95,0,100,62,45,55,47,75,71,85,32,0,43,1,18,20,0,41,0,0,25,68,84,28,54,42
l16,0=0,0,29,0,0,33,77,61,90,69,93,64,97,95,88,96,93,0,54,36,58,90,88,82,64,0,44,90,87,0,0,47,0,0,0,0,17,91,23,25,83
l17,0=0,0,0,0,0,0,0,41,48,25,0,46,0,84,0,81,91,78,0,99,88,90,88,87,95,88,0,0,0,71,64,0,85,83,0,80,65,0,26,88,62
