n=41

l0,0=0,91,95,94,94,92,65,70,45,70,52,74,5,64,0,61,39,0,0,0,0,0,0,0,0,47,0,26,47,0,0,0,0,0,0,0,0,20,0,0,0
l1,0=99,0,95,94,93,92,97,66,33,87,49,95,24,14,39,63,4,5,0,0,0,0,7,0,0,46,0,0,28,0,0,0,0,0,0,0,0,20,0,0,0
l2,0=95,89,0,91,92,89,94,70,34,89,52,75,45,62,19,70,50,24,0,0,0,0,22,30,0,64,0,33,40,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=98,91,95,0,94,92,66,0,19,67,48,62,3,56,43,64,6,15,0,0,0,0,0,0,0,49,0,46,37,0,0,0,0,0,0,0,0,47,0,0,0
l4,0=98,91,91,94,0,93,64,68,31,13,45,69,8,11,0,0,0,0,0,0,0,0,0,0,0,29,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=99,91,92,94,94,0,64,65,13,67,51,73,25,35,18,80,5,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,21,0,0,0
l6,0=91,90,95,91,91,91,0,96,58,94,55,75,51,66,38,82,89,18,1,45,37,26,16,33,8,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,0=77,82,82,84,92,90,98,0,82,94,52,95,88,88,24,76,17,18,9,0,41,42,24,14,0,13,0,5,11,0,0,0,0,0,0,0,0,0,0,0,1
l8,0=93,91,94,43,92,61,72,91,0,60,95,85,16,91,61,88,93,37,0,42,71,48,57,47,11,4,0,0,14,0,0,0,0,0,0,0,0,0,0,3,31
l9,0=94,91,94,91,41,93,98,96,83,0,95,95,90,91,61,7,88,44,5,0,0,48,18,29,10,13,0,7,6,0,0,0,0,0,0,0,0,0,0,6,0
l10,0=87,87,89,83,66,93,91,91,94,94,0,95,87,91,75,83,88,88,6,1,37,30,44,66,21,71,0,26,24,0,0,0,0,0,0,0,0,2,0,0,48
l11,0=91,93,95,51,90,90,98,96,31,94,95,0,83,91,50,83,59,22,14,9,40,7,39,1,1,7,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0
l12,0=9,55,80,55,32,3,52,60,35,36,92,90,0,89,68,92,99,99,16,41,78,37,33,36,14,18,1,55,48,0,23,0,0,0,0,0,50,9,0,55,61
l13,0=26,38,47,47,6,13,18,18,33,33,84,83,32,33,0,92,100,35,0,0,41,59,23,43,0,22,38,56,58,22,13,0,22,0,14,83,7,31,30,52,68
l14,0=34,33,69,13,2,44,50,37,59,36,89,92,98,91,88,0,100,89,23,13,74,63,30,43,29,88,47,53,52,0,0,69,0,0,0,0,0,0,4,45,46
l15,0=21,0,70,0,0,1,58,6,43,34,92,58,63,31,82,91,0,99,28,57,99,64,74,68,59,79,0,45,42,24,43,0,11,0,0,80,0,34,28,58,89
l16,0=0,0,68,4,0,18,24,32,54,40,90,53,98,91,85,92,100,0,21,20,69,73,93,62,39,65,36,89,83,0,23,72,0,0,0,0,67,57,19,51,89
l17,0=0,0,0,0,0,0,45,39,17,37,0,31,19,79,3,78,98,69,0,93,99,71,93,85,95,25,0,0,0,36,62,0,75,76,52,84,52,0,58,71,76
l18,0=0,0,0,0,0,0,85,0,57,0,6,0,7,78,0,0,85,58,75,0,86,82,80,79,95,0,30,0,0,53,68,42,15,5,0,72,47,0,0,52,0
l19,0=0,0,0,0,0,0,39,40,54,0,4,44,86,79,48,55,98,83,71,80,0,83,87,91,95,0,64,0,27,90,83,22,76,85,63,86,49,67,56,65,84
l20,0=0,0,0,0,0,0,22,0,61,49,35,0,44,61,72,78,84,69,33,90,99,0,94,91,81,19,92,0,31,80,57,86,56,2,8,81,60,75,78,74,89
l21,0=0,4,41,0,0,0,40,39,84,39,12,64,75,81,52,73,98,83,73,75,83,85,0,91,77,19,62,6,44,16,68,54,29,50,18,67,76,64,10,74,89
l22,0=0,0,48,0,0,0,33,27,69,44,63,11,47,78,54,65,98,73,33,81,100,85,94,0,88,26,8,1,0,82,62,46,12,70,59,65,70,30,69,71,89
l23,0=0,0,0,0,0,0,37,2,41,41,55,51,83,84,10,63,94,26,74,92,99,83,82,85,0,0,84,34,5,69,73,54,97,63,57,93,73,35,33,71,51
l24,0=40,3,57,55,2,0,10,9,2,14,52,27,50,76,86,83,56,42,0,0,0,0,2,2,0,0,76,0,90,48,70,90,79,23,28,91,94,55,54,32,0
l25,0=47,46,64,49,29,0,0,13,4,13,71,7,18,22,88,79,65,25,0,0,19,19,26,0,0,0,0,91,0,57,75,0,52,29,32,85,90,93,93,0,0
l26,0=0,0,0,0,0,0,0,0,0,0,0,0,1,38,47,0,36,0,30,64,92,62,8,84,76,0,0,68,87,0,96,0,99,97,98,97,97,93,93,0,0
l27,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,53,1,26,51,74,30,79,75,82,91,68,91,89,99,0,89,99,97,98,97,97,93,93,41,37
l28,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,43,0,59,10,83,43,33,8,92,0,87,80,73,99,96,85,0,97,98,97,97,93,93,38,0
l29,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,55,17,85,19,62,65,68,57,0,40,69,99,96,99,99,0,98,97,96,81,85,43,0
l30,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,17,0,76,6,37,69,68,75,96,73,76,99,96,96,99,97,0,90,89,85,0,0,0
l31,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,72,0,42,22,86,54,46,54,90,0,0,89,85,99,96,0,99,97,97,0,97,93,93,37,1
l32,0=0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,0,15,18,15,15,44,21,57,63,80,52,99,91,90,99,96,99,99,97,98,97,0,93,93,27,0
l33,0=3,1,0,1,0,19,0,0,1,0,1,0,4,4,66,35,74,27,0,0,46,23,33,37,38,29,97,91,90,91,96,97,46,35,42,97,97,0,93,0,0
l34,0=0,0,0,0,0,18,0,0,0,0,0,0,3,2,80,81,70,16,15,0,43,42,22,56,34,32,98,91,90,96,96,97,98,35,5,97,97,93,0,33,0
l35,0=0,0,0,0,0,0,0,0,4,8,0,0,69,65,51,52,76,55,21,39,73,77,90,82,63,85,97,18,0,0,38,0,32,31,0,58,29,0,1,0,88
l36,0=0,0,0,0,0,0,4,0,10,0,44,0,26,28,29,47,82,78,16,1,85,84,93,91,4,90,97,2,0,0,31,97,0,0,0,0,0,0,0,74,0
l37,0=0,0,0,0,0,0,0,0,0,0,4,0,35,17,5,35,63,38,11,47,92,82,86,81,92,93,93,21,6,0,31,93,2,0,0,0,0,0,0,74,89
l38,0=0,0,0,0,0,0,0,17,38,5,1,51,49,89,83,91,98,99,15,63,99,83,93,88,92,93,93,58,33,20,18,93,0,0,0,0,6,2,0,74,89
l39,0=0,0,0,0,0,0,0,0,29,0,0,0,49,23,48,57,76,29,21,73,85,83,90,88,52,0,0,0,0,0,37,37,0,0,0,55,0,0,0,74,89
l40,0=0,0,0,0,0,0,0,0,24,0,0,0,0,10,33,50,76,45,30,71,92,78,89,81,74,0,0,0,0,7,40,1,0,19,0,0,0,0,0,74,86

l0,1=0,94,58,94,92,95,92,90,79,90,57,60,41,76,0,0,0,0,0,0,0,0,0,0,0,39,0,3,70,0,0,0,0,0,0,0,0,0,0,0,0
l1,1=95,0,58,94,92,94,93,93,50,90,48,88,50,30,15,26,45,13,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,1=98,94,0,94,92,95,95,97,79,92,93,97,14,59,22,11,11,43,0,0,0,5,18,0,0,11,0,32,9,0,0,0,0,0,0,0,0,0,0,0,0
l3,1=98,79,60,0,92,74,93,76,76,89,49,56,47,47,30,0,4,19,0,0,0,0,0,0,0,0,0,77,51,0,0,0,0,0,0,0,0,33,1,0,0
l4,1=98,81,61,94,0,95,89,89,33,79,51,56,0,72,34,0,31,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,1=98,94,59,94,92,0,94,85,66,90,51,61,51,48,25,29,42,0,0,0,0,0,0,0,0,43,0,59,7,0,0,0,0,0,0,0,0,33,25,0,0
l6,1=93,94,98,94,90,95,0,97,79,93,93,97,68,80,17,60,64,9,33,18,53,33,20,27,3,15,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0
l7,1=72,93,95,76,76,86,95,0,79,95,93,97,67,73,27,58,28,33,7,0,0,51,0,2,18,46,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
l8,1=85,81,83,67,18,91,91,93,0,93,93,94,39,81,88,60,64,71,10,26,30,11,70,71,60,6,0,53,6,0,0,0,0,0,0,0,0,14,0,50,52
l9,1=92,93,93,92,28,92,95,97,79,0,93,97,68,81,43,60,61,71,0,0,17,49,39,40,0,3,0,37,1,0,0,0,0,0,0,0,0,0,0,0,32
