n=41

l0,0=0,94,93,86,94,94,81,87,80,86,91,92,8,54,29,0,1,3,6,0,0,0,0,0,0,74,0,83,36,0,0,0,0,0,0,0,0,0,0,0,0
l1,0=80,0,86,89,95,94,83,85,80,57,89,92,17,21,42,25,9,6,0,0,0,0,5,0,0,19,0,20,4,0,0,0,0,0,0,0,0,22,0,0,0
l2,0=94,94,0,87,95,94,93,86,78,94,92,92,30,50,49,34,50,46,3,0,0,0,26,15,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=80,94,88,0,95,94,81,81,57,57,79,77,0,13,20,2,5,11,0,0,0,0,0,0,0,13,0,54,44,0,0,0,0,0,0,0,0,14,0,0,0
l4,0=94,94,91,89,0,94,88,88,78,23,88,87,10,6,15,0,0,0,0,0,0,0,0,0,0,20,0,24,36,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=94,94,92,58,95,0,91,82,75,57,91,92,0,22,8,11,6,18,0,0,0,0,0,0,0,13,0,20,26,0,0,0,0,0,0,0,0,18,0,0,0
l6,0=90,94,94,87,92,94,0,97,92,94,92,92,33,92,34,20,75,10,0,6,20,21,35,32,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
l7,0=91,94,92,82,91,94,93,0,92,94,91,92,93,92,10,16,12,52,45,0,23,12,24,2,0,6,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0
l8,0=90,93,82,0,36,32,86,87,0,93,92,79,20,87,48,86,81,87,2,25,30,38,83,75,15,7,0,14,0,0,0,0,0,0,0,0,0,0,0,35,47
l9,0=90,93,84,86,17,94,93,97,92,0,92,92,83,92,43,29,79,81,31,5,1,32,12,55,13,37,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,0=88,93,83,25,70,92,86,86,92,94,0,92,91,92,65,84,81,88,10,1,14,10,42,72,17,48,0,12,21,0,0,0,0,0,0,0,0,1,0,0,41
l11,0=90,94,94,35,55,94,92,97,43,94,92,0,81,92,47,87,46,64,41,0,23,0,64,0,0,68,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0
l12,0=44,40,13,0,14,3,74,73,85,86,86,84,0,92,85,90,92,98,0,19,27,30,76,42,15,16,0,32,39,0,13,0,0,0,0,0,1,41,12,60,70
l13,0=67,37,15,0,4,0,59,57,79,83,80,51,34,49,0,52,56,90,0,0,7,51,50,51,0,42,39,33,48,37,34,0,0,0,1,9,28,52,49,49,62
