n=41

l0,0=0,95,95,96,91,97,91,93,94,90,94,94,85,85,0,76,77,0,0,0,0,0,0,0,0,37,0,79,83,0,0,0,0,0,0,0,0,0,0,0,0
l1,0=92,0,95,96,88,97,96,89,92,90,89,94,69,33,28,64,0,0,0,0,0,0,0,0,0,19,0,0,22,0,0,0,0,0,0,0,0,37,0,0,0
l2,0=92,95,0,92,89,97,96,93,94,90,94,95,0,89,69,45,82,88,1,0,0,0,44,61,0,59,0,49,50,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=92,95,95,0,92,97,94,93,82,90,90,92,80,89,78,0,59,0,0,0,0,0,0,0,0,42,0,85,80,0,0,0,0,0,0,0,0,69,0,0,0
l4,0=92,94,89,96,0,97,92,92,91,76,85,91,79,51,0,0,0,0,0,0,0,0,0,0,0,32,0,30,28,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=92,95,95,92,92,0,95,90,92,90,95,91,77,41,24,63,0,85,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,74,19,0,0
l6,0=91,95,95,96,91,97,0,93,94,90,95,95,87,57,31,80,88,86,0,84,50,24,46,62,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
l7,0=91,61,95,54,91,96,96,0,94,90,94,95,91,90,22,61,0,60,72,0,22,18,46,28,16,53,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0
l8,0=71,93,80,16,48,39,92,93,0,90,95,89,83,90,28,84,83,92,38,76,43,20,71,66,58,28,0,24,18,0,0,0,0,0,0,0,0,0,0,8,0
l9,0=91,95,95,92,37,97,96,93,94,0,95,95,89,90,28,62,83,92,45,26,0,24,10,61,52,25,0,14,11,0,0,0,0,0,0,0,0,0,0,12,26
l10,0=91,93,95,45,48,95,92,93,94,90,0,95,89,89,52,82,83,93,0,0,31,44,49,67,81,64,0,0,24,0,0,0,0,0,0,0,0,0,0,0,5
l11,0=72,95,95,52,89,62,94,93,94,90,95,0,89,90,41,84,80,88,64,20,38,0,56,0,11,34,0,12,9,0,0,0,0,0,0,0,0,0,0,0,15
l12,0=22,26,0,36,32,28,86,81,27,77,92,92,0,89,57,89,90,99,0,55,23,16,49,62,36,61,0,26,19,0,63,0,0,0,0,0,0,41,9,15,28
l13,0=0,22,64,26,0,7,82,30,84,72,81,82,85,27,0,67,93,94,0,0,27,47,50,60,0,25,11,37,30,18,27,2,0,0,0,71,67,77,31,25,52
l14,0=19,29,22,0,0,30,80,46,94,21,87,93,93,90,82,0,93,100,71,3,16,22,44,66,33,82,23,24,17,0,0,48,0,0,0,0,0,41,9,7,49
l15,0=19,0,54,0,0,0,81,0,92,68,90,65,89,27,81,74,0,100,92,82,58,90,92,85,73,38,0,25,8,25,0,0,49,0,0,54,42,77,27,28,34
l16,0=0,0,54,0,0,22,72,52,92,79,92,78,93,89,80,88,93,0,46,56,48,87,91,75,60,21,63,87,55,0,33,74,0,0,0,0,4,87,25,21,86
l17,0=0,0,0,0,0,0,0,56,69,42,0,53,0,83,0,73,90,78,0,98,96,89,92,90,94,84,0,0,0,74,73,0,82,75,49,77,47,0,71,82,69
l18,0=0,0,0,0,0,0,94,0,92,1,0,0,63,88,0,0,90,81,94,0,96,90,79,90,95,0,48,0,0,64,93,75,0,12,0,88,0,0,0,87,38
l19,0=0,0,0,0,0,0,61,61,77,0,43,61,75,84,41,61,90,69,92,77,0,90,75,91,94,0,33,0,25,79,80,77,76,80,58,81,54,66,68,83,86
l20,0=0,0,0,0,0,0,29,43,69,59,62,0,45,49,69,79,84,84,87,88,96,0,93,91,86,43,95,0,12,72,55,89,58,6,1,65,45,79,84,88,85
l21,0=0,0,39,0,0,0,51,59,84,19,60,72,82,83,36,59,90,84,92,65,71,93,0,91,63,40,78,3,17,6,80,76,59,19,0,62,55,61,5,89,85
