n=41

l0,0=0,91,90,85,91,87,85,87,87,88,91,89,60,80,0,79,63,0,0,0,0,0,0,0,0,30,0,77,77,0,0,0,0,0,0,0,0,4,0,0,0
l1,0=88,0,90,85,90,87,87,88,77,88,91,92,21,2,1,69,12,46,0,0,0,0,0,0,0,8,0,4,66,0,0,0,0,0,0,0,0,0,0,0,0
l2,0=89,93,0,85,88,87,89,88,86,88,91,92,38,86,78,75,74,69,12,0,0,0,0,48,0,25,0,24,64,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=89,93,88,0,91,87,88,66,59,88,91,74,15,82,64,73,62,0,0,0,0,0,0,0,0,25,0,78,71,0,0,0,0,0,0,0,0,0,20,0,0
l4,0=89,93,84,86,0,87,85,85,84,84,90,91,42,75,0,14,0,0,0,0,0,0,0,0,0,40,0,75,66,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=89,93,90,67,91,0,85,87,83,88,91,84,23,71,0,70,0,61,0,0,0,0,0,0,0,38,0,62,59,0,0,0,0,0,0,0,0,27,0,0,0
l6,0=89,93,90,85,87,87,0,91,86,88,91,92,82,86,82,85,88,73,0,78,25,15,33,38,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
l7,0=89,93,89,49,88,87,89,0,86,88,91,92,86,86,68,82,52,66,66,0,30,19,44,37,0,33,0,44,58,0,0,0,0,0,0,0,0,0,0,0,0
l8,0=63,26,43,0,56,53,85,87,0,88,91,30,25,91,83,88,88,84,10,74,34,23,59,42,44,71,0,60,37,0,0,0,0,0,0,0,0,11,0,62,19
l9,0=83,91,88,74,46,87,89,91,86,0,91,92,86,86,72,57,78,70,53,28,0,22,1,39,35,55,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0
l10,0=88,91,88,74,88,87,85,87,90,88,0,92,85,86,78,86,85,88,0,0,6,18,39,76,60,51,0,45,50,0,0,0,0,0,0,0,0,7,0,0,0
l11,0=61,93,90,63,90,87,89,91,78,88,91,0,89,89,82,93,74,76,61,27,36,0,47,0,1,22,0,26,51,0,0,0,0,0,0,0,0,0,0,0,5
l12,0=29,8,25,0,39,37,68,80,77,82,72,33,0,90,92,94,91,100,0,49,33,23,50,40,45,25,0,71,70,0,9,0,0,0,0,0,8,27,51,75,29
l13,0=0,0,18,9,0,0,64,35,80,76,56,27,33,69,0,94,93,98,0,0,23,32,25,22,0,0,13,81,92,3,2,0,0,0,28,58,4,34,80,82,28
l14,0=36,18,26,52,25,38,67,74,90,67,56,54,95,91,95,0,93,100,80,0,27,32,49,48,41,95,10,71,58,0,0,81,0,0,0,0,0,22,56,74,27
l15,0=15,0,26,1,0,0,78,13,88,72,58,26,90,72,95,93,0,100,97,81,41,47,94,91,54,62,0,0,39,0,4,0,5,0,3,53,0,32,67,90,33
l16,0=0,0,28,0,0,42,29,43,88,82,73,28,95,91,95,94,93,0,78,66,42,31,69,74,45,72,0,89,89,0,2,81,0,0,0,0,0,59,61,0,27
l17,0=0,0,6,0,0,0,0,58,42,56,0,65,0,84,0,82,91,80,0,99,97,87,92,90,96,90,0,0,0,72,72,0,80,83,0,90,13,0,65,89,81
