n=41

l0,0=0,88,90,90,89,86,86,87,85,87,88,85,77,80,0,78,60,0,0,0,0,0,0,0,0,41,0,77,77,0,0,0,0,0,0,0,0,9,0,0,0
l1,0=87,0,89,91,89,86,87,86,78,88,87,87,69,0,0,43,7,38,0,0,0,0,0,0,0,20,0,1,70,0,0,0,0,0,0,0,0,0,0,0,0
l2,0=88,90,0,90,88,86,88,88,85,88,88,87,79,86,76,46,43,59,10,0,0,0,0,33,0,31,0,35,71,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=88,90,88,0,89,86,87,26,65,87,87,82,29,82,62,46,36,0,0,0,0,0,0,0,0,60,0,79,73,0,0,0,0,0,0,0,0,0,14,0,0
l4,0=88,90,84,92,0,86,85,83,83,85,86,87,77,74,0,9,0,0,0,0,0,0,0,0,0,70,0,76,71,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=88,90,90,85,89,0,79,53,83,88,88,85,74,67,0,42,0,44,0,0,0,0,0,0,0,64,0,72,68,0,0,0,0,0,0,0,0,52,0,0,0
l6,0=87,90,90,90,88,86,0,90,85,89,88,87,85,86,75,79,82,42,0,53,67,61,22,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
l7,0=88,90,90,69,86,86,88,0,85,89,88,87,89,86,74,49,33,47,44,0,81,63,25,23,0,16,0,59,64,0,0,0,0,0,0,0,0,0,0,0,0
l8,0=56,56,86,0,83,85,53,87,0,88,88,81,81,90,74,86,87,49,20,51,78,73,53,28,41,63,0,73,74,0,0,0,0,0,0,0,0,50,0,23,28
l9,0=84,88,88,85,79,86,88,91,85,0,88,87,85,86,74,41,75,73,32,15,0,64,1,25,39,40,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
l10,0=87,88,88,77,88,86,86,86,91,89,0,87,86,86,75,81,80,88,0,0,2,57,40,77,46,57,0,54,66,0,0,0,0,0,0,0,0,29,0,0,0
l11,0=55,90,90,75,89,86,88,91,78,89,88,0,90,88,77,85,41,61,42,18,72,0,45,0,3,60,0,36,68,0,0,0,0,0,0,0,0,0,0,0,10
l12,0=37,24,48,1,71,71,27,29,78,88,86,86,0,90,86,92,94,100,0,33,84,64,29,24,43,50,0,87,81,0,15,0,0,0,0,0,10,56,36,51,47
l13,0=0,0,26,50,0,0,26,1,81,79,73,75,94,48,0,56,59,60,0,0,33,81,24,8,0,0,45,91,91,6,0,3,0,0,46,29,21,63,58,42,43
l14,0=42,56,74,71,52,75,30,29,91,74,84,86,97,90,88,0,88,88,48,0,72,83,25,30,38,88,16,89,65,0,0,73,0,0,0,0,0,54,47,50,45
l15,0=12,0,30,2,0,0,29,8,90,79,81,70,97,78,88,54,0,100,81,50,86,88,95,56,46,4,0,0,66,0,9,0,14,0,6,25,0,61,51,53,50
l16,0=0,3,32,0,0,68,27,24,90,85,86,78,97,90,88,92,95,0,41,34,84,79,58,30,37,18,0,90,90,0,9,82,0,0,0,0,0,79,40,0,42
l17,0=0,0,10,0,0,0,0,53,64,54,0,64,0,88,0,78,94,75,0,98,98,88,95,91,94,72,0,0,0,63,78,0,88,83,0,86,28,0,71,89,87
l18,0=0,0,0,0,0,0,76,0,87,5,0,0,68,82,0,0,93,74,100,0,93,90,91,91,93,0,64,0,0,35,87,86,0,65,0,81,66,0,0,0,0
l19,0=0,0,0,0,0,0,51,60,74,0,0,65,85,81,61,69,91,71,98,70,0,90,82,93,92,0,32,0,6,79,81,72,74,81,75,77,55,60,72,81,87
