n=41

l0,0=0,92,92,89,89,90,86,83,88,88,89,91,75,85,0,68,60,0,0,0,0,0,0,0,0,30,0,79,81,0,0,0,0,0,0,0,0,0,0,0,0
l1,0=93,0,91,90,89,90,87,82,52,88,89,93,66,42,1,19,37,66,0,0,0,0,0,0,0,27,0,7,43,0,0,0,0,0,0,0,0,0,0,0,0
l2,0=93,94,0,87,88,90,89,87,88,88,90,93,67,88,48,45,59,77,8,0,0,0,0,43,0,63,0,33,66,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=93,94,88,0,89,89,89,33,43,88,89,81,36,86,28,25,46,0,0,0,0,0,0,0,0,56,0,58,51,0,0,0,0,0,0,0,0,0,6,0,0
l4,0=93,94,86,90,0,90,86,80,87,86,89,93,73,81,0,7,0,0,0,0,0,0,0,0,0,42,0,85,74,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=93,94,92,85,89,0,86,54,53,78,89,84,70,73,5,24,0,70,0,0,0,0,0,0,0,48,0,27,21,0,0,0,0,0,0,0,0,69,0,0,0
l6,0=92,94,92,88,88,89,0,87,88,88,90,93,86,88,31,76,81,73,1,26,23,22,39,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
l7,0=92,94,92,0,88,89,89,0,88,88,90,93,89,88,25,27,35,75,72,0,23,34,49,17,0,10,0,13,40,0,0,0,0,0,0,0,0,0,0,0,1
l8,0=56,36,88,13,85,89,82,83,0,76,90,29,83,92,29,82,85,87,60,24,27,39,85,59,22,19,0,26,46,0,0,0,0,0,0,0,0,44,0,24,23
l9,0=88,92,88,78,79,89,89,88,88,0,90,93,87,88,32,19,77,82,50,4,0,33,0,41,20,18,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
l10,0=91,92,88,81,88,89,86,82,91,88,0,93,86,88,80,78,80,91,0,0,16,16,57,71,37,33,0,18,38,0,0,0,0,0,0,0,0,36,0,0,0
l11,0=49,94,92,79,89,90,89,88,52,88,90,0,91,90,48,81,52,80,66,12,24,0,68,3,0,22,0,20,38,0,0,0,0,0,0,0,0,0,0,0,14
l12,0=17,24,63,5,61,64,49,52,50,54,74,32,0,90,88,86,88,97,50,0,27,39,79,45,21,55,0,30,52,0,26,0,0,0,0,0,21,76,45,28,28
l13,0=0,1,45,25,0,52,46,12,51,31,39,27,95,42,0,29,57,98,0,0,5,45,69,55,0,7,11,34,59,16,11,1,0,0,54,83,72,88,89,27,30
l14,0=23,32,68,65,15,73,49,46,57,41,39,54,98,92,90,0,78,99,79,0,24,48,79,52,23,90,7,28,45,0,0,78,0,0,0,0,0,59,73,30,25
l15,0=16,3,61,2,0,46,43,4,55,45,38,22,98,75,90,51,0,99,84,25,31,67,94,84,20,0,0,0,42,0,22,0,19,0,20,71,0,80,79,29,32
