n=41

l0,0=0,82,96,92,96,97,61,92,92,92,71,92,69,87,4,32,47,0,0,0,0,0,0,0,0,79,0,87,49,0,0,0,0,0,0,0,0,0,0,0,0
l1,0=81,0,94,93,96,97,88,92,89,93,71,95,37,78,39,43,59,0,0,0,0,0,2,0,0,1,0,0,24,0,0,0,0,0,0,0,0,23,0,0,0
l2,0=99,93,0,93,96,97,88,93,92,95,90,95,78,88,33,60,84,54,0,0,0,0,5,4,0,10,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=91,58,96,0,96,97,61,92,54,92,50,52,24,51,43,34,0,4,0,0,0,0,0,0,0,3,0,88,27,0,0,0,0,0,0,0,0,8,12,0,0
l4,0=99,58,96,93,0,97,59,91,87,13,47,61,43,0,0,45,0,0,0,0,0,0,0,0,0,50,0,2,27,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=99,93,96,92,96,0,66,87,86,93,73,72,17,83,0,51,44,42,0,0,0,0,0,0,0,28,0,60,0,0,0,0,0,0,0,0,0,26,0,0,0
l6,0=78,92,96,93,87,97,0,95,90,95,92,95,77,74,32,57,84,50,27,35,30,3,9,20,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,21
l7,0=91,92,94,56,93,93,88,0,92,95,92,95,95,89,27,46,28,43,13,0,50,9,14,0,23,19,0,38,12,0,0,0,0,0,0,0,0,0,0,0,2
l8,0=92,60,36,1,83,87,51,89,0,62,94,23,0,89,68,90,91,89,0,1,74,30,47,27,59,33,0,13,2,0,0,0,0,0,0,0,1,4,0,20,45
l9,0=93,82,94,59,0,93,88,95,92,0,94,95,93,90,66,0,88,86,27,0,5,21,15,14,30,21,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
l10,0=86,92,94,54,77,92,83,92,92,95,0,95,89,89,84,87,88,89,26,0,5,19,47,45,58,30,0,29,27,0,0,0,0,0,0,0,0,11,0,0,30
l11,0=93,92,96,27,91,93,86,95,14,95,94,0,93,89,44,89,75,79,25,0,57,20,29,7,0,20,0,51,25,0,0,0,0,0,0,0,0,0,0,0,10
l12,0=57,36,23,3,66,55,12,85,0,61,60,52,0,88,85,95,97,99,18,0,79,23,27,9,68,53,0,90,65,0,17,0,0,0,0,0,1,38,17,66,81
l13,0=0,40,0,0,2,43,24,75,83,43,56,43,57,50,0,95,98,95,2,0,28,38,21,20,32,83,29,92,89,31,38,0,0,0,9,25,31,42,33,59,36
l14,0=41,47,23,0,44,83,27,73,91,1,55,59,97,90,91,0,97,99,73,4,59,51,24,23,71,91,66,82,36,0,0,74,0,0,0,0,0,26,32,46,76
l15,0=1,30,19,0,0,48,30,47,91,55,56,38,96,46,88,93,0,99,93,44,98,51,64,57,78,48,0,61,29,3,21,0,15,0,0,32,1,44,22,69,85
l16,0=0,0,16,0,0,42,25,73,88,58,67,46,97,88,89,94,98,0,65,8,46,51,86,63,56,12,7,90,84,0,4,75,0,0,0,0,0,70,29,24,88
l17,0=0,0,0,0,0,0,31,48,40,12,26,64,40,75,2,80,90,71,0,94,98,64,86,87,92,87,0,0,0,56,69,0,78,75,46,66,55,0,48,63,65
l18,0=0,0,0,0,0,0,64,0,76,5,5,7,15,78,0,11,67,7,97,0,82,75,71,84,93,0,45,0,0,64,77,67,0,6,0,56,62,0,0,49,0
l19,0=0,0,0,0,0,0,52,55,66,0,21,62,79,84,42,38,85,78,95,71,0,78,77,90,92,0,26,0,6,94,86,25,78,81,73,84,63,70,53,73,89
l20,0=0,0,0,0,0,0,6,36,69,27,12,1,3,61,60,72,76,80,86,78,99,0,87,90,77,10,99,7,20,80,70,55,58,0,0,58,29,74,77,83,90
l21,0=0,0,11,0,0,0,15,42,84,17,23,65,69,88,40,63,97,85,95,71,74,79,0,90,74,19,57,3,25,7,79,48,35,33,17,33,65,34,16,83,90
l22,0=0,0,11,0,0,0,35,33,74,50,65,5,41,79,40,67,95,75,89,73,99,79,87,0,84,13,8,26,1,85,68,39,2,63,46,50,77,29,55,81,90
l23,0=0,0,0,0,0,0,24,21,65,44,52,18,46,88,29,60,87,42,96,93,98,77,80,88,0,0,89,38,8,84,86,65,96,59,60,93,89,32,27,77,71
l24,0=78,7,0,25,7,60,0,0,0,0,20,38,90,84,91,83,67,87,0,0,0,3,1,0,17,1,86,0,89,34,70,86,84,11,24,26,93,86,89,0,18
l25,0=79,1,10,3,50,28,0,19,33,21,30,20,53,83,91,48,12,87,0,0,10,19,13,0,1,0,0,92,0,58,57,0,63,51,25,25,60,91,91,9,0
l26,0=0,0,0,0,0,0,0,0,0,0,0,0,0,29,66,0,7,0,45,26,99,57,8,89,86,0,0,78,88,0,95,0,99,98,99,97,100,91,96,0,1
l27,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,38,0,51,29,88,46,78,76,84,92,78,92,88,100,0,90,99,98,99,97,100,91,96,26,22
l28,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,53,0,91,8,94,49,23,6,92,0,88,90,82,100,95,42,0,98,99,97,100,91,96,21,0
l29,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,27,81,8,65,68,69,58,0,9,74,100,95,100,99,0,99,97,99,83,85,28,0
l30,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,51,0,77,0,39,73,73,57,95,75,77,100,95,95,99,98,0,89,91,86,1,0,0
l31,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,75,0,67,25,55,48,39,65,86,0,0,90,42,100,95,0,99,98,95,0,100,91,96,19,3
l32,0=0,0,0,0,0,0,0,0,3,0,0,0,0,24,83,0,23,0,32,12,22,30,40,67,83,63,99,92,79,100,95,99,99,98,69,97,0,91,96,0,0
l33,0=0,4,0,0,0,34,0,0,6,0,5,0,47,30,88,31,91,91,0,0,31,37,7,13,27,51,98,92,88,93,95,98,90,64,46,94,100,0,96,0,2
l34,0=0,0,0,0,0,25,0,0,0,0,0,0,20,11,91,74,86,79,43,0,26,53,11,51,63,25,99,92,88,99,95,95,99,92,11,97,100,91,0,9,0
l35,0=0,0,0,0,0,0,0,0,51,13,0,0,57,58,38,43,63,50,67,20,62,70,85,84,60,25,97,2,0,0,44,0,21,25,0,3,0,0,0,0,91
l36,0=0,0,0,0,0,0,1,0,56,0,14,0,64,52,31,30,68,80,24,5,79,78,85,88,36,60,100,16,14,0,19,100,0,0,0,0,0,3,0,84,0
l37,0=0,0,0,0,0,0,0,0,0,0,19,0,45,57,23,29,59,61,63,43,81,77,80,81,86,91,91,31,22,0,23,91,9,0,0,0,0,0,0,83,89
l38,0=0,0,0,0,0,0,0,42,69,28,0,45,25,85,75,91,97,96,62,47,98,78,86,88,80,91,96,55,30,0,8,96,0,0,0,0,7,11,0,84,91
l39,0=0,0,0,0,0,0,0,0,33,0,0,0,40,48,30,40,59,56,75,40,86,78,81,88,51,9,0,0,0,0,52,19,0,0,0,39,0,0,0,83,90
l40,0=0,0,0,0,0,0,0,0,44,0,0,0,3,20,17,35,54,48,70,54,75,72,84,81,54,0,1,0,0,17,19,3,0,13,0,0,0,0,0,83,89

l0,1=0,89,93,95,93,98,89,92,79,92,89,85,9,65,13,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,1=94,0,62,93,92,98,90,90,76,88,53,86,45,69,73,58,57,2,0,0,0,0,0,0,0,6,0,38,19,0,0,0,0,0,0,0,0,0,0,0,0
l2,1=98,60,0,95,95,98,91,95,79,92,91,86,68,75,70,0,42,20,0,0,0,0,53,0,0,19,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0
l3,1=98,89,94,0,95,98,58,92,71,91,72,79,53,64,70,35,0,0,0,0,0,0,0,0,0,3,0,89,2,0,0,0,0,0,0,0,0,0,0,0,0
l4,1=62,89,90,95,0,98,20,88,74,81,85,83,0,0,58,0,0,0,0,0,0,0,0,0,0,1,0,85,6,0,0,0,0,0,0,0,0,0,0,0,0
l5,1=98,89,93,86,95,0,66,68,79,92,89,84,46,63,2,45,0,1,0,0,0,0,0,0,0,47,0,15,46,0,0,0,0,0,0,0,0,44,23,0,0
l6,1=87,89,94,92,68,98,0,95,71,92,78,86,68,71,46,60,62,14,46,13,48,43,51,39,0,22,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0
l7,1=94,87,89,78,89,95,91,0,81,92,91,86,78,70,50,71,40,23,13,0,0,59,1,16,13,20,0,2,38,0,0,0,0,0,0,0,0,0,0,1,12
l8,1=81,85,83,33,34,94,57,92,0,92,91,84,36,78,80,72,77,60,9,26,44,37,75,57,48,0,0,54,9,0,0,0,0,0,0,0,0,0,0,37,54
l9,1=94,86,89,90,58,94,91,95,80,0,91,86,78,78,65,72,74,59,0,0,21,50,65,51,0,11,0,0,39,0,0,0,0,0,0,0,0,0,0,0,52
l10,1=79,56,89,39,84,91,85,93,83,92,0,86,78,78,80,72,77,71,26,0,46,46,71,53,49,39,0,45,38,0,0,0,0,0,0,0,0,0,0,3,10
l11,1=90,88,92,56,87,92,90,95,81,92,91,0,75,78,66,66,58,20,20,21,41,52,63,43,27,10,0,45,24,0,0,0,0,0,0,0,0,0,0,0,0
l12,1=29,47,59,14,0,59,48,46,69,67,71,57,0,78,70,73,76,80,21,13,63,70,62,33,26,44,0,55,57,0,0,28,0,0,0,39,0,34,18,43,70
l13,1=6,27,35,3,3,5,5,8,76,37,40,20,37,61,0,71,78,52,2,0,56,73,71,32,45,57,0,89,83,0,20,0,0,5,0,63,45,63,9,6,43
l14,1=2,44,0,2,1,37,40,45,78,73,80,42,79,78,81,0,74,80,8,24,63,71,61,56,47,84,0,60,5,0,0,53,0,0,0,0,2,21,35,43,62
l15,1=0,23,14,0,0,1,39,16,69,53,41,33,77,66,82,60,0,79,46,30,62,81,80,65,48,40,0,35,56,8,0,0,1,0,0,65,46,51,20,44,71
l16,1=0,3,21,0,0,0,32,42,73,56,56,33,79,78,75,73,78,0,36,21,63,74,70,58,47,70,40,57,63,0,39,55,0,0,0,60,1,56,24,41,72
l17,1=0,0,0,0,0,0,30,17,5,2,34,13,48,54,27,47,69,55,0,70,70,76,76,62,65,37,0,6,0,51,49,20,42,57,54,68,40,27,45,73,66
l18,1=0,0,0,0,0,0,17,0,58,0,0,0,53,65,0,53,68,44,82,0,71,76,75,61,61,0,49,0,0,0,56,44,0,14,0,63,47,0,0,74,73
l19,1=0,0,0,0,0,0,14,0,3,2,20,22,50,56,43,44,60,46,76,52,0,81,62,67,67,0,0,0,0,55,59,21,62,53,55,60,48,52,47,68,69
l20,1=0,0,0,0,0,0,10,43,4,9,22,43,54,65,59,49,73,54,74,63,74,0,81,67,59,0,79,24,46,38,34,62,48,1,47,63,35,54,68,79,78
l21,1=0,0,14,0,0,5,40,5,69,46,55,51,56,68,57,26,68,56,80,56,71,83,0,67,58,69,48,0,50,27,55,69,0,41,0,40,53,61,64,81,73
l22,1=0,0,0,0,0,0,12,11,63,13,46,35,36,66,18,51,72,60,71,53,81,82,82,0,58,71,43,0,11,49,38,44,54,47,45,58,39,22,49,78,78
l23,1=0,0,0,0,0,0,6,12,53,1,36,26,32,51,48,44,64,49,86,58,81,76,75,62,0,6,63,0,0,53,62,49,62,54,50,67,48,37,57,75,67
l24,1=48,27,0,28,44,56,0,0,38,31,41,28,40,70,81,69,64,33,0,0,0,37,0,0,0,0,64,0,83,44,84,64,26,33,13,77,76,95,57,0,44
l25,1=0,6,19,3,1,47,22,20,0,11,39,10,44,57,84,40,70,37,0,0,0,69,71,6,0,0,0,90,0,51,51,0,29,40,9,85,68,95,51,0,32
l26,1=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,49,0,79,48,43,63,64,0,0,45,81,0,87,0,94,93,96,94,92,95,94,0,0
l27,1=0,0,0,0,0,2,0,0,0,0,0,0,0,2,42,0,0,23,27,35,75,35,49,39,64,90,45,86,68,71,0,39,94,93,89,94,92,95,95,30,36
l28,1=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,74,53,0,51,63,0,81,71,67,71,87,75,0,93,96,94,76,95,95,0,0
l29,1=0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,51,35,71,3,50,54,52,51,0,26,47,71,87,71,94,0,96,94,92,84,93,7,0
l30,1=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,57,51,0,45,17,51,87,21,25,71,80,87,94,93,0,91,81,91,73,0,0
l31,1=0,0,0,0,0,0,0,0,0,0,0,0,28,0,53,0,55,20,44,21,62,69,44,49,64,0,0,39,75,71,87,0,94,93,91,0,92,95,95,16,45
l32,1=0,0,0,0,0,0,0,0,0,0,0,0,0,22,60,11,59,1,12,22,68,49,68,46,51,29,94,90,50,71,87,94,56,93,45,94,0,95,95,0,0
l33,1=0,0,0,0,0,38,0,0,3,0,0,0,37,44,80,5,65,37,0,0,59,67,75,17,38,40,93,90,83,70,87,93,80,51,80,93,85,0,91,0,2
l34,1=0,0,0,0,0,56,0,0,0,0,0,0,24,55,68,48,65,48,9,23,62,79,66,56,46,9,96,90,83,71,87,91,94,82,74,94,92,95,0,0,0
l35,1=0,0,0,0,0,0,0,0,4,0,9,0,58,58,39,43,63,49,68,22,66,73,75,61,55,85,94,0,0,0,18,0,0,15,0,35,0,0,0,0,78
l36,1=0,0,0,0,0,0,0,0,5,9,2,0,57,68,54,53,69,58,73,52,70,81,75,66,57,68,92,40,43,0,2,92,0,0,0,36,0,4,0,83,0
l37,1=0,0,0,0,0,0,0,0,4,1,1,0,50,49,41,41,57,52,62,2,65,76,72,57,55,95,95,0,28,0,0,95,0,0,0,0,0,0,0,78,75
l38,1=0,0,0,0,0,0,4,25,17,10,16,0,59,68,44,53,71,56,62,3,71,81,80,48,58,51,94,11,48,0,0,95,1,0,0,39,0,0,0,83,80
l39,1=0,0,0,0,0,0,0,0,0,0,0,0,45,55,47,3,65,7,46,49,69,76,74,63,53,0,0,0,0,10,30,16,0,32,0,31,0,0,27,78,78
l40,1=0,0,0,0,0,0,0,0,2,0,0,0,43,45,23,7,62,42,71,45,68,76,61,60,51,32,0,0,0,37,7,45,22,0,0,42,0,0,0,74,74

