n=41

l0,0=0,90,89,96,96,98,89,90,68,89,91,90,57,61,62,1,23,0,0,0,0,0,0,0,0,18,0,78,51,0,0,0,0,0,0,0,0,0,0,0,0
l1,0=85,0,88,94,89,98,91,88,67,91,90,90,0,54,8,54,15,0,0,0,0,0,0,0,0,18,0,1,30,0,0,0,0,0,0,0,0,18,0,0,0
l2,0=92,91,0,94,94,95,91,88,67,91,91,90,55,61,68,61,24,23,0,0,0,0,23,25,0,8,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=93,92,86,0,96,95,86,80,46,89,61,0,44,45,0,17,12,14,0,0,0,0,0,0,0,11,0,76,42,0,0,0,0,0,0,0,0,17,0,0,0
l4,0=92,89,88,97,0,98,72,88,65,51,55,86,48,31,0,31,0,0,0,0,0,0,0,0,0,23,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=93,92,89,93,95,0,91,55,63,75,91,90,42,57,0,55,12,13,0,0,0,0,0,0,0,46,0,70,28,0,0,0,0,0,0,0,0,9,29,0,0
l6,0=86,91,91,89,80,96,0,96,87,93,91,90,83,83,68,71,80,21,0,65,57,30,40,47,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40
l7,0=89,91,88,2,92,88,94,0,89,93,91,92,90,90,68,73,0,22,21,0,61,26,33,10,0,30,0,15,22,0,0,0,0,0,0,0,0,0,0,0,0
l8,0=81,44,32,6,79,83,76,92,0,57,93,56,24,94,74,84,52,31,0,55,38,39,66,58,24,33,0,0,13,0,0,0,0,0,0,0,0,0,0,33,44
l9,0=79,91,86,56,27,87,94,96,81,0,93,92,83,92,77,21,47,27,9,29,0,33,20,31,35,13,0,38,20,0,0,0,0,0,0,0,0,0,0,16,0
l10,0=75,81,86,46,58,89,88,88,93,93,0,92,81,89,80,69,74,76,0,0,21,24,47,51,44,17,0,29,23,0,0,0,0,0,0,0,0,7,0,0,42
l11,0=86,92,89,1,84,91,93,96,54,93,93,0,88,92,68,86,25,26,13,2,66,0,61,0,1,25,0,40,22,0,0,0,0,0,0,0,0,0,0,0,4
l12,0=21,19,4,1,12,43,52,48,29,56,64,86,0,93,89,96,95,99,0,50,43,33,60,14,20,68,0,86,37,0,10,0,0,0,0,0,0,4,21,64,58
l13,0=9,0,4,0,0,0,15,19,42,50,57,38,87,88,0,96,34,37,0,0,30,58,52,55,2,77,56,90,55,4,8,0,0,0,32,39,1,28,54,60,64
l14,0=3,30,13,0,10,60,50,38,93,15,54,81,96,94,92,0,95,100,38,2,24,67,50,56,54,92,51,75,43,0,0,65,0,0,0,0,0,3,30,60,59
l15,0=3,12,13,0,0,22,53,0,61,49,54,49,94,65,91,94,0,99,55,75,85,76,75,74,76,48,0,68,35,0,0,0,0,0,0,27,0,29,45,71,72
l16,0=0,0,21,1,0,33,50,47,91,55,87,76,96,93,91,95,95,0,41,65,75,79,75,73,35,23,2,89,51,0,13,77,0,0,0,0,12,74,42,66,89
l17,0=0,0,0,0,0,0,0,52,31,26,0,38,0,89,1,70,93,60,0,94,95,75,75,73,94,32,0,0,0,46,56,0,86,77,42,80,46,0,51,68,67
l18,0=0,0,0,0,0,0,71,0,71,3,0,0,54,83,0,0,83,65,100,0,78,84,59,71,95,0,70,0,0,55,68,68,0,1,0,59,45,0,0,1,0
l19,0=0,0,0,0,0,0,30,55,70,0,23,53,78,82,49,57,92,67,98,82,0,86,33,76,94,0,45,0,8,91,89,41,81,75,68,85,45,55,49,75,76
l20,0=0,0,0,0,0,0,9,8,55,39,18,0,33,78,73,74,83,73,85,87,97,0,76,76,65,18,94,0,5,75,61,55,43,2,0,73,14,56,80,77,90
l21,0=0,0,7,0,0,0,24,42,82,17,38,56,73,92,58,63,94,78,98,72,39,88,0,76,61,20,59,0,6,18,73,41,30,22,28,50,69,34,0,81,89
l22,0=0,0,15,0,0,0,31,14,70,24,67,0,43,83,48,69,93,68,85,84,98,88,76,0,83,26,23,10,0,83,64,32,35,39,46,42,70,17,54,77,89
l23,0=0,0,0,0,0,0,25,1,59,31,41,24,67,90,31,62,92,28,99,93,95,86,69,74,0,0,75,19,4,80,86,24,94,47,57,92,76,16,41,79,0
l24,0=25,0,0,12,19,41,10,0,1,5,13,18,85,84,90,46,23,76,0,0,0,0,0,0,0,0,78,0,86,19,85,86,39,18,34,35,91,66,84,0,9
l25,0=18,18,8,11,23,46,0,30,33,13,17,25,68,77,92,48,23,32,0,0,18,20,26,0,0,0,0,94,0,42,57,0,15,23,39,16,30,92,74,0,16
l26,0=0,0,0,0,0,0,0,0,0,0,0,0,0,56,51,0,2,0,70,45,94,59,23,75,78,0,0,74,84,0,99,0,100,100,100,97,94,92,95,0,0
l27,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,10,0,32,42,86,32,61,25,69,94,74,94,85,100,0,92,100,100,100,97,94,92,95,50,12
l28,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0,86,45,80,60,50,42,89,0,84,81,75,100,99,78,0,100,100,97,94,92,95,53,0
l29,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,85,33,78,11,51,57,61,42,0,67,70,100,99,100,100,0,100,97,93,79,84,51,0
l30,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,58,0,72,0,45,59,75,57,99,77,74,100,99,99,100,100,0,89,88,84,0,0,0
l31,0=0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,77,0,68,41,55,41,32,24,86,0,0,92,78,100,99,0,100,100,99,0,94,92,95,52,5
l32,0=0,0,0,0,0,0,0,0,3,0,0,0,0,25,59,0,0,22,21,37,27,31,35,35,42,15,100,94,84,97,99,100,95,96,95,97,0,92,95,0,0
l33,0=0,14,0,4,0,26,0,0,5,0,0,0,77,72,85,39,73,55,0,0,33,38,34,19,26,23,100,85,86,59,99,100,84,48,92,96,94,0,95,0,0
l34,0=0,0,0,0,0,56,0,0,0,0,0,0,60,61,78,59,30,29,26,0,41,43,2,24,54,39,100,94,86,97,99,99,97,84,29,97,94,92,0,1,0
l35,0=0,0,0,0,0,0,0,0,27,6,0,0,67,78,56,59,79,43,77,20,58,76,73,68,56,16,97,0,0,0,43,0,27,14,0,39,0,0,0,0,89
