n=41

l0,0=0,87,90,88,88,86,87,88,76,88,88,90,79,77,0,81,55,0,0,0,0,0,0,0,0,26,0,83,79,0,0,0,0,0,0,0,0,5,0,0,0
l1,0=88,0,89,88,88,86,88,88,42,89,88,92,66,0,0,74,13,60,0,0,0,0,0,0,0,31,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0
l2,0=89,89,0,88,86,86,89,89,75,89,89,92,71,84,76,77,74,69,17,0,0,0,0,55,0,68,0,31,65,0,0,0,0,0,0,0,0,0,0,0,0
l3,0=89,89,87,0,88,86,89,51,29,88,88,86,46,82,75,83,69,0,0,0,0,0,0,0,0,45,0,83,78,0,0,0,0,0,0,0,0,0,25,0,0
l4,0=89,89,86,88,0,86,85,86,70,86,87,92,73,75,0,17,0,0,0,0,0,0,0,0,0,29,0,83,70,0,0,0,0,0,0,0,0,0,0,0,0
l5,0=89,89,90,84,88,0,87,54,43,74,88,90,68,74,0,73,0,66,0,0,0,0,0,0,0,16,0,78,63,0,0,0,0,0,0,0,0,69,1,0,0
l6,0=88,89,90,88,86,86,0,91,75,89,89,92,83,85,79,86,85,71,0,31,21,31,54,68,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
l7,0=88,88,88,58,86,86,89,0,76,89,88,92,87,85,67,74,52,68,69,0,22,34,70,59,0,32,0,50,61,0,0,0,0,0,0,0,0,0,0,0,0
l8,0=53,35,86,0,37,28,87,87,0,74,89,44,71,89,76,88,86,81,22,29,23,42,89,73,77,41,0,73,43,0,0,0,0,0,0,0,0,40,0,27,10
l9,0=80,87,87,77,34,86,89,91,71,0,89,92,83,85,73,58,75,74,48,12,0,39,8,64,72,40,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
l10,0=87,87,87,80,81,86,87,87,84,90,0,92,83,84,78,84,82,88,0,0,6,32,61,77,72,20,0,51,56,0,0,0,0,0,0,0,0,32,0,0,0
